depth,RMean,RABD620,RABD670,RABD715,RABD845,RABD830,depth [mm]
8927,0.117401,0.997316,1.00254,1.00134,0.997552,0.987255,299.9472
8928,0.117816,0.997099,1.00243,1.00127,0.997265,0.987228,299.9808
8929,0.118245,0.997355,1.00266,1.00121,0.996909,0.987182,300.0144
8930,0.118549,0.997727,1.00259,1.001,0.997145,0.987437,300.048
8931,0.118693,0.998392,1.00238,1.00084,0.99732,0.987793,300.0816
8932,0.118773,0.998967,1.0018,1.00122,0.99734,0.987917,300.1152
8933,0.118773,0.99946,1.00183,1.00169,0.997238,0.988261,300.1488
8934,0.118717,1.00012,1.00201,1.00215,0.996981,0.988695,300.1824
8935,0.118565,1.00082,1.00195,1.00212,0.996989,0.988988,300.216
8936,0.118367,1.00195,1.00231,1.0022,0.996814,0.98926,300.2496
8937,0.118187,1.00269,1.00259,1.00197,0.996836,0.989451,300.2832
8938,0.117967,1.00342,1.00197,1.00141,0.996483,0.989971,300.3168
8939,0.117793,1.00379,1.00183,1.00138,0.996748,0.990112,300.3504
8940,0.117701,1.00397,1.00196,1.00171,0.997203,0.989899,300.384
8941,0.117701,1.00383,1.00206,1.00178,0.997825,0.989933,300.4176
8942,0.117649,1.00385,1.00134,1.00139,0.998195,0.98983,300.4512
8943,0.117591,1.00367,1.00182,1.00127,0.998322,0.989656,300.4848
8944,0.117515,1.00338,1.00191,1.0011,0.998539,0.989751,300.5184
8945,0.117461,1.00247,1.00186,1.00137,0.99865,0.989944,300.552
8946,0.117493,1.00195,1.00169,1.0012,0.999264,0.990194,300.5856
8947,0.117467,1.00165,1.00183,1.00167,0.999767,0.990096,300.6192
8948,0.11755,1.00107,1.00184,1.00216,0.999812,0.989869,300.6528
8949,0.117668,1.00087,1.00164,1.00259,0.999664,0.990096,300.6864
8950,0.117762,0.999805,1.00147,1.00297,0.99949,0.9902,300.72
8951,0.117849,0.999562,1.002,1.00297,0.999602,0.99029,300.7536
8952,0.117957,0.999222,1.00168,1.00292,0.999861,0.990392,300.7872
8953,0.118052,0.999223,1.00228,1.00308,0.99944,0.990421,300.8208
8954,0.118089,0.999054,1.00227,1.00316,0.999373,0.990383,300.8544
8955,0.118142,0.998923,1.00238,1.0035,0.998915,0.989908,300.888
8956,0.118235,0.999181,1.00289,1.00384,0.998836,0.989857,300.9216
8957,0.118351,0.998595,1.0031,1.00377,0.998584,0.990043,300.9552
8958,0.118459,0.998513,1.00327,1.00322,0.99842,0.990297,300.9888
8959,0.118446,0.999459,1.00399,1.00298,0.998256,0.990562,301.0224
8960,0.118428,1.00073,1.0051,1.00324,0.998088,0.990579,301.056
8961,0.11839,1.00077,1.0056,1.00324,0.998102,0.990704,301.0896
8962,0.118272,1.00129,1.00563,1.00281,0.997838,0.990862,301.1232
8963,0.118186,1.0016,1.00544,1.00317,0.998293,0.991206,301.1568
8964,0.118035,1.00175,1.00493,1.00299,0.998856,0.991355,301.1904
8965,0.117861,1.00254,1.0041,1.00235,0.999224,0.991511,301.224
8966,0.117532,1.00247,1.00301,1.00172,0.999478,0.991516,301.2576
8967,0.117196,1.00253,1.0033,1.00164,0.999533,0.991613,301.2912
8968,0.116891,1.00227,1.00223,1.00136,0.999568,0.991738,301.3248
8969,0.11663,1.00211,1.00195,1.00122,0.999684,0.991891,301.3584
8970,0.116424,1.00181,1.00111,1.00046,0.999568,0.99171,301.392
8971,0.116202,1.00154,1.00135,1.00043,0.9994,0.991951,301.4256
8972,0.11606,1.00078,1.00094,1.00013,0.999006,0.991986,301.4592
8973,0.115894,1.00082,1.00077,1.00024,0.998894,0.992575,301.4928
8974,0.115841,1.00032,1.0008,1.00024,0.998808,0.992404,301.5264
8975,0.115874,1.00013,1.00123,1.00003,0.998763,0.991856,301.56
8976,0.115972,0.999712,1.00106,1.00036,0.998581,0.991201,301.5936
8977,0.116177,0.999394,1.00186,1.00079,0.997947,0.990594,301.6272
8978,0.116376,0.999245,1.0018,1.00075,0.997776,0.990065,301.6608
8979,0.116655,0.998575,1.00205,1.00106,0.997573,0.98969,301.6944
8980,0.116985,0.999247,1.00274,1.00128,0.997429,0.98965,301.728
8981,0.117316,0.998949,1.00285,1.00071,0.997538,0.98994,301.7616
8982,0.117515,0.999924,1.00368,1.00054,0.997456,0.990268,301.7952
8983,0.117656,1.00023,1.00442,1.0007,0.997439,0.990293,301.8288
8984,0.117794,1.00043,1.00448,1.00061,0.997362,0.990403,301.8624
8985,0.11785,1.00037,1.0043,1.00024,0.997522,0.990822,301.896
8986,0.117817,1.00096,1.00422,0.999602,0.997346,0.991512,301.9296
8987,0.117719,1.00156,1.00392,0.99952,0.997772,0.992018,301.9632
8988,0.117546,1.00205,1.00402,0.99916,0.998314,0.991928,301.9968
8989,0.11737,1.00245,1.00397,0.998835,0.998511,0.99237,302.0304
8990,0.117114,1.00259,1.00391,0.998869,0.998738,0.992488,302.064
8991,0.116944,1.00268,1.00436,0.999071,0.998803,0.992824,302.0976
8992,0.116739,1.00269,1.00444,0.999267,0.998607,0.993099,302.1312
8993,0.116463,1.00221,1.0044,0.999255,0.998572,0.993077,302.1648
8994,0.116245,1.00232,1.00407,0.999331,0.998282,0.993117,302.1984
8995,0.115988,1.00256,1.00415,0.999728,0.99831,0.993449,302.232
8996,0.115781,1.00246,1.00402,1.00032,0.99799,0.993202,302.2656
8997,0.115637,1.0025,1.00419,1.00118,0.997798,0.99316,302.2992
8998,0.115522,1.00255,1.00394,1.00155,0.997059,0.99271,302.3328
8999,0.115475,1.00255,1.00367,1.00167,0.996345,0.992259,302.3664
9000,0.115415,1.00252,1.00316,1.00183,0.99625,0.991752,302.4
9001,0.115349,1.00228,1.00319,1.00196,0.996107,0.991901,302.4336
9002,0.115243,1.00243,1.00224,1.00203,0.995833,0.991682,302.4672
9003,0.115251,1.0025,1.00243,1.0025,0.995491,0.991227,302.5008
9004,0.115224,1.00347,1.00264,1.00265,0.99572,0.99078,302.5344
9005,0.115162,1.00308,1.00255,1.00216,0.995861,0.990394,302.568
9006,0.11516,1.00341,1.00252,1.00222,0.995389,0.989716,302.6016
9007,0.115184,1.00279,1.00203,1.0021,0.995344,0.989297,302.6352
9008,0.115273,1.00339,1.00171,1.00157,0.995283,0.989209,302.6688
9009,0.115351,1.00372,1.00191,1.00147,0.995451,0.989024,302.7024
9010,0.115495,1.00376,1.00199,1.00142,0.995294,0.988996,302.736
9011,0.115635,1.00372,1.00229,1.00154,0.99573,0.988199,302.7696
9012,0.115747,1.00336,1.00256,1.00157,0.996058,0.988026,302.8032
9013,0.115909,1.00276,1.00248,1.00118,0.99614,0.987935,302.8368
9014,0.116086,1.00273,1.00268,1.00113,0.996714,0.987913,302.8704
9015,0.116201,1.0021,1.00353,1.00175,0.996952,0.988043,302.904
9016,0.116221,1.00192,1.00358,1.00162,0.997125,0.988476,302.9376
9017,0.116244,1.0016,1.00345,1.00196,0.997391,0.988511,302.9712
9018,0.116346,1.0021,1.00354,1.00187,0.997445,0.989015,303.0048
9019,0.116438,1.00201,1.00344,1.00225,0.997743,0.989039,303.0384
9020,0.116412,1.00206,1.00384,1.00256,0.997929,0.989402,303.072
9021,0.11639,1.00169,1.00414,1.00271,0.997931,0.989836,303.1056
9022,0.116297,1.00198,1.00409,1.00267,0.997649,0.989607,303.1392
9023,0.116197,1.00187,1.00414,1.00296,0.997957,0.990054,303.1728
9024,0.116,1.00215,1.00393,1.00303,0.998532,0.990488,303.2064
9025,0.11577,1.00198,1.00408,1.00294,0.998603,0.991271,303.24
9026,0.11551,1.00256,1.00359,1.00295,0.998462,0.991833,303.2736
9027,0.115229,1.00206,1.00411,1.00294,0.998717,0.991691,303.3072
9028,0.114909,1.00226,1.00359,1.00271,0.998996,0.99165,303.3408
9029,0.114681,1.00172,1.00348,1.00256,0.999017,0.991577,303.3744
9030,0.114538,1.00131,1.00364,1.00273,0.999182,0.991244,303.408
9031,0.114376,1.00011,1.00301,1.00291,0.999693,0.9913,303.4416
9032,0.114276,1.00009,1.00329,1.00291,0.99976,0.990995,303.4752
9033,0.114211,0.999752,1.00333,1.00284,0.999881,0.990777,303.5088
9034,0.114209,0.999153,1.00323,1.00285,0.999545,0.99052,303.5424
9035,0.114127,0.998278,1.00299,1.00262,0.999468,0.989921,303.576
9036,0.11415,0.997885,1.00325,1.00267,0.999406,0.989807,303.6096
9037,0.114259,0.997623,1.00336,1.00295,0.99943,0.989532,303.6432
9038,0.114466,0.99788,1.004,1.0035,0.999881,0.989535,303.6768
9039,0.114744,0.99797,1.00443,1.00398,0.999594,0.989702,303.7104
9040,0.115096,0.998011,1.00454,1.00347,0.999308,0.990078,303.744
9041,0.115518,0.998301,1.00468,1.00379,0.998853,0.989723,303.7776
9042,0.116015,0.998567,1.00432,1.0035,0.998777,0.989745,303.8112
9043,0.11648,0.998354,1.0049,1.0036,0.99871,0.98966,303.8448
9044,0.116876,0.998413,1.00482,1.00351,0.998409,0.990096,303.8784
9045,0.117386,0.998554,1.00501,1.00337,0.997969,0.990093,303.912
9046,0.117819,0.999491,1.00498,1.0033,0.997657,0.989888,303.9456
9047,0.118257,0.999804,1.00501,1.00343,0.997529,0.990834,303.9792
9048,0.118737,0.999968,1.0046,1.003,0.997175,0.991126,304.0128
9049,0.119152,0.999812,1.00424,1.00244,0.996881,0.99136,304.0464
9050,0.119581,1.00022,1.00415,1.00236,0.996915,0.991633,304.08
9051,0.120024,1.00013,1.00432,1.002,0.997343,0.991175,304.1136
9052,0.120399,1.00033,1.00422,1.00212,0.997554,0.991429,304.1472
9053,0.120729,1.00012,1.00465,1.00215,0.998161,0.991316,304.1808
9054,0.12101,1.00015,1.00454,1.00221,0.998852,0.99097,304.2144
9055,0.121083,0.999985,1.00426,1.00234,0.999297,0.991148,304.248
9056,0.121039,1.00055,1.00466,1.0022,0.999248,0.991209,304.2816
9057,0.120905,1.00042,1.00445,1.00157,0.999198,0.991069,304.3152
9058,0.120641,1.00045,1.00394,1.00159,0.999123,0.990875,304.3488
9059,0.120276,1.00045,1.00396,1.00154,0.999341,0.990915,304.3824
9060,0.119875,1.00139,1.00429,1.00202,0.999515,0.990955,304.416
9061,0.119423,1.00182,1.00439,1.00234,0.999786,0.991156,304.4496
9062,0.119088,1.00247,1.00473,1.0024,1.00025,0.991444,304.4832
9063,0.118667,1.00291,1.005,1.00211,0.999913,0.992232,304.5168
9064,0.118223,1.00291,1.00533,1.00183,0.999638,0.992288,304.5504
9065,0.117803,1.00335,1.00506,1.00194,0.999533,0.992066,304.584
9066,0.117397,1.00385,1.00478,1.00166,0.99961,0.992054,304.6176
9067,0.117003,1.00414,1.00461,1.00118,0.99987,0.992066,304.6512
9068,0.116591,1.00445,1.00397,1.0015,0.999934,0.991825,304.6848
9069,0.116196,1.00489,1.00392,1.00157,0.999897,0.99172,304.7184
9070,0.115788,1.00479,1.00343,1.00193,0.999547,0.991307,304.752
9071,0.11549,1.00471,1.00279,1.00224,0.999137,0.991338,304.7856
9072,0.115226,1.00474,1.00289,1.00248,0.998614,0.991015,304.8192
9073,0.114995,1.00508,1.00306,1.00223,0.998549,0.991055,304.8528
9074,0.114929,1.00534,1.00359,1.00222,0.998606,0.991139,304.8864
9075,0.114909,1.00507,1.00381,1.00256,0.998735,0.990604,304.92
9076,0.114893,1.00464,1.00337,1.00262,0.998707,0.990659,304.9536
9077,0.114946,1.00442,1.00324,1.0026,0.999004,0.9901,304.9872
9078,0.115045,1.00368,1.00256,1.00284,0.999088,0.989572,305.0208
9079,0.115104,1.0023,1.00266,1.0025,0.998832,0.989486,305.0544
9080,0.115158,1.00222,1.00289,1.00251,0.998139,0.989236,305.088
9081,0.115195,1.00157,1.00315,1.00217,0.997787,0.988716,305.1216
9082,0.115228,1.00112,1.00354,1.0022,0.997653,0.988649,305.1552
9083,0.115281,1.0002,1.00404,1.00244,0.99753,0.989039,305.1888
9084,0.115303,1.0,1.00423,1.00224,0.997503,0.989304,305.2224
9085,0.115366,0.999476,1.0041,1.00197,0.99751,0.989658,305.256
9086,0.11544,0.9992,1.00455,1.00205,0.997812,0.990149,305.2896
9087,0.115507,0.999017,1.00533,1.00212,0.997606,0.990544,305.3232
9088,0.115587,0.999192,1.00478,1.0026,0.997587,0.990671,305.3568
9089,0.11569,0.999473,1.00463,1.00254,0.997882,0.990904,305.3904
9090,0.115754,0.999654,1.00407,1.00208,0.99829,0.991194,305.424
9091,0.115821,0.999103,1.00342,1.00207,0.998549,0.990995,305.4576
9092,0.115803,0.999112,1.0037,1.00231,0.998206,0.991223,305.4912
9093,0.115839,0.999207,1.00348,1.0025,0.998218,0.991544,305.5248
9094,0.115835,0.999183,1.00326,1.00233,0.997836,0.99159,305.5584
9095,0.115876,0.999781,1.0033,1.00238,0.997829,0.991944,305.592
9096,0.115832,0.999946,1.00405,1.00216,0.998283,0.991886,305.6256
9097,0.115893,1.00011,1.00405,1.00175,0.998324,0.9919,305.6592
9098,0.115993,0.999884,1.0039,1.00154,0.998642,0.991328,305.6928
9099,0.116127,0.999619,1.00373,1.00193,0.99899,0.990948,305.7264
9100,0.116287,0.999555,1.00357,1.00186,0.999156,0.991094,305.76
9101,0.116441,0.999396,1.00366,1.00205,0.999404,0.99072,305.7936
9102,0.116632,0.999259,1.00345,1.00195,0.999219,0.990424,305.8272
9103,0.116729,0.999534,1.00417,1.00161,0.998924,0.990245,305.8608
9104,0.116855,1.00068,1.00437,1.00198,0.998421,0.98978,305.8944
9105,0.116918,1.00056,1.00411,1.00172,0.998121,0.989549,305.928
9106,0.117006,1.0004,1.0041,1.00169,0.997738,0.989407,305.9616
9107,0.116977,0.999854,1.004,1.00177,0.997455,0.989375,305.9952
9108,0.116905,0.999534,1.00355,1.00171,0.997283,0.989143,306.0288
9109,0.116754,0.999323,1.00333,1.00185,0.997199,0.988976,306.0624
9110,0.116523,0.99916,1.00342,1.00213,0.997402,0.989174,306.096
9111,0.116368,0.999072,1.00339,1.00266,0.997072,0.989157,306.1296
9112,0.11611,0.999504,1.00313,1.00292,0.996908,0.988933,306.1632
9113,0.115865,0.999613,1.00312,1.00258,0.996879,0.988966,306.1968
9114,0.115586,0.999961,1.00258,1.00255,0.996689,0.989331,306.2304
9115,0.11533,1.00003,1.00237,1.00238,0.996456,0.989347,306.264
9116,0.115121,1.0009,1.00305,1.00262,0.996606,0.990007,306.2976
9117,0.114931,1.00091,1.00275,1.00274,0.996939,0.990362,306.3312
9118,0.114773,1.00096,1.00249,1.00246,0.997045,0.990662,306.3648
9119,0.114685,1.0011,1.00268,1.00281,0.997608,0.991037,306.3984
9120,0.114558,1.00095,1.00302,1.00253,0.998021,0.991108,306.432
9121,0.114582,1.00121,1.00335,1.0029,0.997767,0.99146,306.4656
9122,0.114532,1.00116,1.00341,1.00306,0.998597,0.991651,306.4992
9123,0.114544,1.0019,1.00366,1.00357,0.998612,0.992046,306.5328
9124,0.114599,1.00217,1.00376,1.0032,0.998581,0.992204,306.5664
9125,0.114623,1.00229,1.00342,1.00313,0.998476,0.99225,306.6
9126,0.114663,1.00282,1.00318,1.00315,0.998204,0.992002,306.6336
9127,0.114687,1.00286,1.00309,1.00333,0.997854,0.991971,306.6672
9128,0.114744,1.00293,1.00293,1.0035,0.997452,0.991614,306.7008
9129,0.114701,1.00255,1.00273,1.00319,0.99744,0.99156,306.7344
9130,0.114769,1.00204,1.00298,1.00313,0.997473,0.991344,306.768
9131,0.114764,1.00104,1.00312,1.00331,0.997307,0.991229,306.8016
9132,0.114796,1.00082,1.00243,1.00329,0.99743,0.991013,306.8352
9133,0.114749,1.00085,1.0028,1.00357,0.997461,0.990695,306.8688
9134,0.114734,1.00098,1.0026,1.0037,0.997534,0.990473,306.9024
9135,0.114792,1.00089,1.00287,1.00365,0.997526,0.990146,306.936
9136,0.114897,1.00137,1.00289,1.00309,0.997467,0.989917,306.9696
9137,0.114971,1.00126,1.00235,1.00287,0.997535,0.99068,307.0032
9138,0.115089,1.00155,1.00238,1.00248,0.997946,0.991044,307.0368
9139,0.115199,1.00116,1.00246,1.00195,0.998458,0.991357,307.0704
9140,0.115339,1.00121,1.00247,1.00192,0.998795,0.991772,307.104
9141,0.115485,1.00113,1.00207,1.00175,0.999047,0.992261,307.1376
9142,0.11569,1.00108,1.00174,1.00153,0.999438,0.992388,307.1712
9143,0.115744,1.00083,1.00173,1.00177,0.999879,0.992496,307.2048
9144,0.115707,1.00176,1.00199,1.00152,0.99995,0.992733,307.2384
9145,0.115716,1.00164,1.00156,1.00184,0.999866,0.99296,307.272
9146,0.115549,1.00174,1.00104,1.00171,0.999984,0.992982,307.3056
9147,0.115419,1.00183,1.00061,1.00182,0.999285,0.992782,307.3392
9148,0.115302,1.00158,1.00007,1.00148,0.99912,0.992644,307.3728
9149,0.115078,1.00099,0.999371,1.00171,0.998747,0.992455,307.4064
9150,0.114868,1.0009,0.999487,1.002,0.998536,0.992346,307.44
9151,0.114676,1.00125,0.999914,1.00197,0.998321,0.992323,307.4736
9152,0.114487,1.00114,1.00045,1.00191,0.998017,0.991945,307.5072
9153,0.114318,1.00133,1.00019,1.00194,0.997953,0.991885,307.5408
9154,0.114292,1.00122,1.00057,1.00256,0.997642,0.991787,307.5744
9155,0.11424,1.00164,1.00085,1.00299,0.997176,0.991765,307.608
9156,0.114131,1.00145,1.00101,1.00272,0.997376,0.991356,307.6416
9157,0.114055,1.00181,1.00208,1.00294,0.997469,0.990984,307.6752
9158,0.114033,1.00209,1.00233,1.00259,0.997428,0.990599,307.7088
9159,0.114085,1.00214,1.00284,1.00224,0.997427,0.990215,307.7424
9160,0.114147,1.00303,1.00307,1.00205,0.997218,0.989859,307.776
9161,0.114116,1.00342,1.00349,1.00203,0.997465,0.98959,307.8096
9162,0.114142,1.0037,1.00346,1.00174,0.997458,0.989041,307.8432
9163,0.114156,1.00377,1.00309,1.00183,0.997394,0.988908,307.8768
9164,0.11431,1.00424,1.00288,1.00205,0.997489,0.9891,307.9104
9165,0.114429,1.00429,1.00274,1.00247,0.997954,0.989326,307.944
9166,0.114543,1.00413,1.00228,1.00228,0.99817,0.989146,307.9776
9167,0.114578,1.0041,1.00236,1.00225,0.998456,0.989408,308.0112
9168,0.114656,1.00427,1.00266,1.00174,0.99887,0.990156,308.0448
9169,0.114748,1.00289,1.00198,1.00148,0.99902,0.990276,308.0784
9170,0.11472,1.00261,1.0019,1.0013,0.998645,0.990457,308.112
9171,0.114729,1.00148,1.00169,1.00142,0.998578,0.990382,308.1456
9172,0.114764,1.00073,1.00203,1.00156,0.99905,0.990126,308.1792
9173,0.114686,1.00002,1.00177,1.00175,0.998628,0.990031,308.2128
9174,0.114732,0.999918,1.002,1.00186,0.998539,0.989883,308.2464
9175,0.114712,0.999864,1.00224,1.00159,0.998569,0.989849,308.28
9176,0.1147,0.998893,1.00208,1.0018,0.998374,0.989578,308.3136
9177,0.114681,0.998728,1.00176,1.0017,0.99824,0.989595,308.3472
9178,0.11464,0.997838,1.00168,1.00183,0.998413,0.989886,308.3808
9179,0.114534,0.997535,1.00155,1.00203,0.998544,0.989898,308.4144
9180,0.114219,0.997353,1.00188,1.00194,0.999222,0.989806,308.448
9181,0.113969,0.998146,1.00248,1.00294,0.999835,0.989669,308.4816
9182,0.113575,0.998661,1.00215,1.00326,0.999996,0.989523,308.5152
9183,0.113168,0.999056,1.00203,1.00359,1.00044,0.989371,308.5488
9184,0.112719,0.999862,1.00222,1.00382,1.00053,0.98947,308.5824
9185,0.11226,1.00051,1.00278,1.00448,1.00078,0.98946,308.616
9186,0.111957,1.00084,1.00273,1.00481,1.00055,0.989904,308.6496
9187,0.111681,1.00114,1.0029,1.00493,1.00072,0.990404,308.6832
9188,0.111524,1.00179,1.00323,1.00514,1.00108,0.990725,308.7168
9189,0.111314,1.00232,1.00367,1.00497,1.00133,0.990602,308.7504
9190,0.111256,1.00291,1.00422,1.00492,1.00138,0.990294,308.784
9191,0.111253,1.0033,1.00471,1.00496,1.00141,0.990677,308.8176
9192,0.111267,1.00266,1.00494,1.00464,1.00132,0.991034,308.8512
9193,0.111332,1.00269,1.00505,1.00475,1.00085,0.990996,308.8848
9194,0.111372,1.00279,1.00571,1.00507,1.00031,0.990897,308.9184
9195,0.111484,1.00243,1.00541,1.0055,1.00023,0.990794,308.952
9196,0.111577,1.00269,1.00514,1.00581,0.999846,0.990814,308.9856
9197,0.111699,1.00314,1.00468,1.00544,0.998767,0.990978,309.0192
9198,0.111913,1.00326,1.00424,1.00478,0.998461,0.99114,309.0528
9199,0.112063,1.00306,1.00425,1.00452,0.998324,0.991556,309.0864
9200,0.112201,1.00382,1.00393,1.00458,0.997647,0.991445,309.12
9201,0.112293,1.00378,1.0033,1.00429,0.99758,0.99188,309.1536
9202,0.112374,1.00392,1.00264,1.00453,0.997637,0.992579,309.1872
9203,0.112419,1.00434,1.0024,1.00475,0.997481,0.992797,309.2208
9204,0.11236,1.00461,1.00236,1.00473,0.997814,0.993431,309.2544
9205,0.112332,1.00428,1.00185,1.00486,0.997719,0.993649,309.288
9206,0.112305,1.00423,1.00129,1.00407,0.997378,0.993989,309.3216
9207,0.112364,1.00394,1.00178,1.00397,0.996981,0.994254,309.3552
9208,0.112427,1.00402,1.00197,1.00371,0.996758,0.994348,309.3888
9209,0.112529,1.0041,1.0019,1.00335,0.996799,0.994522,309.4224
9210,0.112715,1.0038,1.00151,1.00267,0.996536,0.994449,309.456
9211,0.112895,1.00363,1.00121,1.00205,0.996487,0.993987,309.4896
9212,0.113119,1.00302,1.00132,1.00191,0.996472,0.993319,309.5232
9213,0.113392,1.00245,1.00137,1.0013,0.996176,0.992689,309.5568
9214,0.113672,1.00208,1.00136,1.00133,0.995798,0.99216,309.5904
9215,0.113965,1.00151,1.00149,1.00102,0.995438,0.991752,309.624
9216,0.114128,1.0012,1.0022,1.00094,0.995275,0.991137,309.6576
9217,0.114311,1.00108,1.00273,1.0015,0.995424,0.990626,309.6912
9218,0.114443,1.00109,1.00273,1.00142,0.995401,0.990126,309.7248
9219,0.114571,1.00082,1.00232,1.00158,0.995458,0.990159,309.7584
9220,0.11455,1.00122,1.00277,1.00136,0.995285,0.990345,309.792
9221,0.114525,1.00138,1.0034,1.00089,0.995021,0.990716,309.8256
9222,0.11441,1.00146,1.0033,1.00089,0.995153,0.990756,309.8592
9223,0.114298,1.00119,1.00328,1.00143,0.995146,0.991089,309.8928
9224,0.11403,1.00179,1.00384,1.00159,0.995047,0.991014,309.9264
9225,0.113781,1.00114,1.00404,1.00125,0.995501,0.991277,309.96
9226,0.113516,1.00099,1.00364,1.00135,0.995467,0.99137,309.9936
9227,0.113169,1.00029,1.00351,1.00143,0.995814,0.991209,310.0272
9228,0.112826,1.00002,1.00341,1.00169,0.996389,0.991252,310.0608
9229,0.112568,0.999569,1.00344,1.00142,0.99679,0.99118,310.0944
9230,0.112349,0.999891,1.00369,1.00138,0.997031,0.99127,310.128
9231,0.112077,0.999631,1.004,1.00189,0.997542,0.991116,310.1616
9232,0.111938,1.0001,1.00346,1.00194,0.997854,0.990979,310.1952
9233,0.111795,1.00048,1.00308,1.00178,0.998002,0.99065,310.2288
9234,0.111733,1.00051,1.00283,1.00128,0.997968,0.990284,310.2624
9235,0.111697,1.00072,1.00284,1.00092,0.998059,0.99014,310.296
9236,0.111749,1.00085,1.00294,1.00069,0.998083,0.990027,310.3296
9237,0.11181,1.00128,1.0031,1.00059,0.998231,0.989879,310.3632
9238,0.111926,1.00092,1.00297,1.00091,0.998233,0.98997,310.3968
9239,0.112116,1.00081,1.00269,1.00086,0.998364,0.98977,310.4304
9240,0.112282,1.0009,1.00229,1.00113,0.998842,0.98982,310.464
9241,0.112488,1.00081,1.00195,1.00116,0.998828,0.990078,310.4976
9242,0.112613,1.00098,1.00186,1.00105,0.998765,0.990457,310.5312
9243,0.112672,1.00088,1.00212,1.00147,0.998848,0.990969,310.5648
9244,0.112624,1.00167,1.00241,1.00157,0.998713,0.991702,310.5984
9245,0.112556,1.00162,1.00246,1.00185,0.998878,0.991896,310.632
9246,0.112409,1.00163,1.00213,1.00232,0.998725,0.991796,310.6656
9247,0.112305,1.00137,1.00185,1.00205,0.998786,0.99218,310.6992
9248,0.112008,1.00118,1.00228,1.00213,0.999065,0.992265,310.7328
9249,0.11189,1.00068,1.00212,1.00203,0.999198,0.992314,310.7664
9250,0.111695,1.0007,1.00209,1.00222,0.998997,0.992455,310.8
9251,0.111573,1.00074,1.00268,1.00226,0.99912,0.992485,310.8336
9252,0.111441,1.00117,1.00284,1.00236,0.998752,0.992395,310.8672
9253,0.11137,1.0016,1.00335,1.00232,0.998723,0.992279,310.9008
9254,0.111249,1.00219,1.0037,1.00274,0.998186,0.991978,310.9344
9255,0.111154,1.00175,1.00422,1.00336,0.997808,0.991729,310.968
9256,0.111156,1.00201,1.00426,1.00343,0.997144,0.991477,311.0016
9257,0.111025,1.00242,1.0041,1.00343,0.997145,0.99111,311.0352
9258,0.111021,1.00259,1.00459,1.00323,0.99692,0.99112,311.0688
9259,0.111017,1.00268,1.00437,1.00311,0.996595,0.991177,311.1024
9260,0.111179,1.00299,1.00468,1.00318,0.996652,0.991076,311.136
9261,0.111261,1.00204,1.0049,1.00319,0.997184,0.990748,311.1696
9262,0.111458,1.00128,1.00454,1.00296,0.997075,0.990524,311.2032
9263,0.111554,1.00161,1.0045,1.00278,0.997106,0.990119,311.2368
9264,0.111526,1.00104,1.00457,1.00282,0.997531,0.990136,311.2704
9265,0.111422,1.00137,1.0052,1.0032,0.997625,0.990107,311.304
9266,0.111178,1.00095,1.00534,1.00323,0.998092,0.99019,311.3376
9267,0.110763,1.00041,1.00458,1.00279,0.998525,0.990622,311.3712
9268,0.110171,1.00043,1.00436,1.00236,0.999015,0.99104,311.4048
9269,0.109401,0.999971,1.0038,1.00243,0.99976,0.990586,311.4384
9270,0.108647,0.999474,1.00348,1.00241,0.999423,0.990739,311.472
9271,0.107852,0.998927,1.00295,1.0022,0.999711,0.991182,311.5056
9272,0.107074,0.998785,1.00312,1.00241,0.999252,0.991125,311.5392
9273,0.10639,0.998635,1.00317,1.00244,0.999026,0.991151,311.5728
9274,0.105787,0.999125,1.00315,1.00244,0.998644,0.991282,311.6064
9275,0.105285,0.999345,1.00303,1.00259,0.998621,0.991302,311.64
9276,0.104853,0.999595,1.00266,1.00268,0.998297,0.991194,311.6736
9277,0.104599,1.00006,1.00247,1.0029,0.998494,0.991191,311.7072
9278,0.104467,1.00006,1.00252,1.00305,0.99792,0.991157,311.7408
9279,0.104492,0.999816,1.00242,1.00313,0.997802,0.991291,311.7744
9280,0.104716,0.999717,1.00169,1.00316,0.997604,0.99104,311.808
9281,0.105088,1.00036,1.00141,1.00339,0.997283,0.991079,311.8416
9282,0.105651,1.00123,1.00164,1.00321,0.996863,0.99098,311.8752
9283,0.106263,1.00139,1.00134,1.00285,0.996514,0.991028,311.9088
9284,0.106968,1.00176,1.00176,1.00265,0.996916,0.990702,311.9424
9285,0.107645,1.00101,1.00211,1.00212,0.997116,0.990546,311.976
9286,0.108318,1.00149,1.00236,1.00227,0.996755,0.99084,312.0096
9287,0.108865,1.00134,1.00273,1.00212,0.996537,0.990972,312.0432
9288,0.109278,1.00075,1.00338,1.00201,0.996631,0.991453,312.0768
9289,0.10961,1.00108,1.00381,1.00201,0.99667,0.991587,312.1104
9290,0.109689,1.00018,1.00429,1.00138,0.996691,0.991824,312.144
9291,0.109657,0.999838,1.00456,1.00093,0.996753,0.992326,312.1776
9292,0.109438,0.999655,1.00549,1.0009,0.99721,0.992285,312.2112
9293,0.109227,1.00005,1.00586,1.00126,0.997201,0.99169,312.2448
9294,0.109049,1.00063,1.00592,1.00116,0.99704,0.991849,312.2784
9295,0.108797,1.00081,1.0063,1.00144,0.997352,0.991748,312.312
