depth,RMean,RABD620,RABD670,RABD715,RABD845,RABD830,depth [mm]
15830,0.0604408,1.00511,1.0124,0.99601,1.00036,0.993472,520.807
15831,0.0611056,1.00555,1.01164,0.996718,1.0003,0.993231,520.8399
15832,0.0618594,1.0056,1.01073,0.997004,1.00014,0.99338,520.8728
15833,0.062729,1.00543,1.01099,0.997135,0.998927,0.993405,520.9057
15834,0.0636149,1.00584,1.0109,0.997496,0.998027,0.993231,520.9386
15835,0.0644559,1.00567,1.01019,0.996493,0.998292,0.993421,520.9715
15836,0.0652013,1.00525,1.01048,0.995775,0.998005,0.992899,521.0044
15837,0.0658359,1.00574,1.01029,0.995253,0.998421,0.992642,521.0373
15838,0.0663995,1.00507,1.00992,0.994893,0.997873,0.991573,521.0702
15839,0.0668196,1.00428,1.00973,0.994241,0.997518,0.99052,521.1031
15840,0.0671765,1.00458,1.00995,0.993566,0.997302,0.990559,521.136
15841,0.0673437,1.00407,1.01063,0.992946,0.997265,0.989914,521.1689
15842,0.0673796,1.00459,1.01086,0.992476,0.997464,0.990259,521.2018
15843,0.0674474,1.00429,1.01045,0.992348,0.99741,0.990376,521.2347
15844,0.0674293,1.00357,1.01126,0.991856,0.99739,0.990532,521.2676
15845,0.0673451,1.00232,1.01103,0.991623,0.997263,0.990293,521.3005
15846,0.0672399,1.00114,1.01148,0.992007,0.997386,0.990425,521.3334
15847,0.0671487,1.00019,1.0108,0.992661,0.997196,0.990697,521.3663
15848,0.0671311,0.999435,1.0115,0.993272,0.997655,0.99036,521.3992
15849,0.0670694,0.998812,1.01139,0.994012,0.997957,0.990479,521.4321
15850,0.0669958,0.997921,1.01169,0.995595,0.998033,0.99071,521.465
15851,0.0670352,0.998249,1.01182,0.996292,0.998183,0.991158,521.4979
15852,0.0670643,0.997959,1.01169,0.996967,0.999045,0.992507,521.5308
15853,0.0671855,0.99737,1.01178,0.997979,0.999129,0.99277,521.5637
15854,0.0671787,0.997822,1.0119,0.998981,0.999459,0.993141,521.5966
15855,0.0672479,0.99844,1.01206,0.999846,0.999702,0.992719,521.6295
15856,0.0672565,0.999172,1.01286,0.999993,0.999565,0.992567,521.6624
15857,0.067218,0.999788,1.01313,1.00014,0.998858,0.992449,521.6953
15858,0.0670177,1.00134,1.01253,0.999842,0.999501,0.992547,521.7282
15859,0.066755,1.00171,1.01228,0.998793,1.00007,0.99257,521.7611
15860,0.0664434,1.00229,1.01255,0.99824,1.00003,0.992644,521.794
15861,0.0661496,1.00342,1.01135,0.997133,0.999926,0.992341,521.8269
15862,0.0658372,1.00465,1.01116,0.996332,0.999681,0.991926,521.8598
15863,0.0655891,1.00493,1.01087,0.995516,0.999375,0.991891,521.8927
15864,0.0652807,1.00537,1.01063,0.995211,0.999279,0.991815,521.9256
15865,0.0650407,1.00544,1.01088,0.994756,0.99932,0.991442,521.9585
15866,0.0648945,1.00613,1.01125,0.994165,0.999212,0.991494,521.9914
15867,0.0648108,1.00552,1.01074,0.993176,0.998928,0.991015,522.0243
15868,0.0649287,1.00517,1.01029,0.99196,0.99858,0.990214,522.0572
15869,0.065153,1.00432,1.00904,0.991225,0.998452,0.989788,522.0901
15870,0.0654987,1.00436,1.00935,0.990715,0.998,0.989721,522.123
15871,0.065921,1.00466,1.00911,0.990736,0.997908,0.989202,522.1559
15872,0.0664662,1.00411,1.00916,0.990499,0.998116,0.989275,522.1888
15873,0.0670584,1.00413,1.0093,0.990021,0.997933,0.989324,522.2217
15874,0.0676957,1.00417,1.00985,0.990474,0.99777,0.989202,522.2546
15875,0.0682963,1.00407,1.01049,0.991047,0.997443,0.989143,522.2875
15876,0.0688453,1.00353,1.01214,0.992218,0.99796,0.989187,522.3204
15877,0.0692665,1.00339,1.01259,0.99299,0.998324,0.989281,522.3533
15878,0.0696351,1.00371,1.01373,0.993729,0.998609,0.988398,522.3862
15879,0.0699015,1.0041,1.01449,0.994454,0.998301,0.987695,522.4191
15880,0.0699748,1.0042,1.01533,0.995323,0.998065,0.987573,522.452
15881,0.0698132,1.00447,1.01512,0.995719,0.99778,0.988028,522.4849
15882,0.0695027,1.00537,1.01512,0.99572,0.998208,0.988346,522.5178
15883,0.0691957,1.00477,1.0148,0.995826,0.998127,0.988207,522.5507
15884,0.0689384,1.0046,1.014,0.995913,0.997943,0.988818,522.5836
15885,0.0686902,1.0046,1.0134,0.995959,0.997644,0.989015,522.6165
15886,0.0684831,1.00475,1.01313,0.996175,0.997586,0.989151,522.6494
15887,0.0683645,1.0035,1.0128,0.996221,0.997269,0.989469,522.6823
15888,0.0682158,1.00367,1.01255,0.996607,0.997935,0.989295,522.7152
15889,0.0681208,1.00346,1.01224,0.996478,0.997998,0.989561,522.7481
15890,0.0680505,1.00297,1.01233,0.995612,0.998138,0.98938,522.781
15891,0.0679393,1.00239,1.01202,0.994825,0.998254,0.989307,522.8139
15892,0.0678571,1.00214,1.01153,0.994923,0.99824,0.98982,522.8468
15893,0.0676549,1.00139,1.01147,0.994138,0.998255,0.99029,522.8797
15894,0.0674374,1.00211,1.01224,0.994236,0.997936,0.990939,522.9126
15895,0.0672079,1.00291,1.01265,0.994174,0.997521,0.991503,522.9455
15896,0.0669847,1.00347,1.01268,0.994673,0.997139,0.992282,522.9784
15897,0.0667671,1.00424,1.01385,0.994686,0.997491,0.992484,523.0113
15898,0.0665361,1.00429,1.01463,0.995063,0.997571,0.992846,523.0442
15899,0.0663375,1.00352,1.01493,0.995791,0.99783,0.992506,523.0771
15900,0.0661991,1.00333,1.01475,0.995698,0.99849,0.992025,523.11
15901,0.066046,1.00316,1.01467,0.995562,0.998528,0.991618,523.1429
15902,0.0658798,1.00395,1.0151,0.995304,0.997653,0.990704,523.1758
15903,0.0655674,1.00431,1.01507,0.995296,0.997041,0.990862,523.2087
15904,0.0653825,1.00441,1.01516,0.995308,0.996682,0.991402,523.2416
15905,0.0652943,1.00498,1.01472,0.994982,0.996263,0.992245,523.2745
15906,0.0654154,1.00499,1.0144,0.995077,0.996392,0.992199,523.3074
15907,0.0656564,1.00482,1.0139,0.994654,0.99618,0.992246,523.3403
15908,0.0660675,1.00487,1.01312,0.993972,0.996109,0.992831,523.3732
15909,0.0665281,1.00569,1.01236,0.993566,0.99623,0.992806,523.4061
15910,0.067067,1.0058,1.01178,0.992617,0.996146,0.992847,523.439
15911,0.0675968,1.00492,1.01171,0.992884,0.996539,0.993062,523.4719
15912,0.0680388,1.00561,1.0116,0.993464,0.997254,0.993015,523.5048
15913,0.0684041,1.0052,1.01134,0.993437,0.996737,0.993246,523.5377
15914,0.068702,1.00508,1.01193,0.993749,0.997092,0.99335,523.5706
15915,0.0689178,1.00572,1.0123,0.994166,0.997357,0.993355,523.6035
15916,0.0690819,1.00644,1.01217,0.994656,0.997994,0.993316,523.6364
15917,0.0691679,1.0069,1.01294,0.994207,0.998687,0.992761,523.6693
15918,0.0692476,1.00782,1.01294,0.994405,0.998888,0.99264,523.7022
15919,0.0692729,1.00838,1.01328,0.994686,0.999258,0.992261,523.7351
15920,0.0692071,1.00827,1.01289,0.995217,1.00049,0.991579,523.768
15921,0.0691425,1.00789,1.01337,0.995182,1.00188,0.990915,523.8009
15922,0.0690022,1.00733,1.01273,0.995436,1.00195,0.990931,523.8338
15923,0.068824,1.00656,1.01147,0.995595,1.00227,0.990248,523.8667
15924,0.068652,1.00575,1.01132,0.9961,1.00272,0.989747,523.8996
15925,0.0684943,1.00582,1.01131,0.996424,1.00254,0.989593,523.9325
15926,0.0683589,1.006,1.01067,0.996758,1.00205,0.990039,523.9654
15927,0.0682413,1.00493,1.01062,0.997263,1.00164,0.990233,523.9983
15928,0.0682741,1.00454,1.01025,0.997515,1.00129,0.990897,524.0312
15929,0.0683087,1.0045,1.01054,0.997785,1.00093,0.991122,524.0641
15930,0.0684119,1.00431,1.01092,0.998421,1.00071,0.990934,524.097
15931,0.0685368,1.00373,1.01032,0.998077,1.00002,0.991705,524.1299
15932,0.0687844,1.00405,1.0096,0.997912,0.999746,0.991848,524.1628
15933,0.0689934,1.00442,1.00946,0.997949,0.999043,0.992014,524.1957
15934,0.0692746,1.00386,1.00983,0.997746,0.998555,0.992366,524.2286
15935,0.0695362,1.0028,1.0098,0.998537,0.998521,0.992258,524.2615
15936,0.0697905,1.00306,1.00953,0.998791,0.997593,0.992214,524.2944
15937,0.0699861,1.00286,1.00988,0.99843,0.997061,0.99196,524.3273
15938,0.0701923,1.00288,1.01044,0.9985,0.996587,0.991612,524.3602
15939,0.0705666,1.00327,1.01066,0.997567,0.996836,0.991253,524.3931
15940,0.0708868,1.00474,1.01118,0.996691,0.997162,0.99066,524.426
15941,0.0711755,1.00452,1.01156,0.995835,0.997668,0.989778,524.4589
15942,0.0714884,1.00425,1.01178,0.995123,0.998181,0.989625,524.4918
15943,0.0718012,1.00401,1.01248,0.994368,0.999028,0.989516,524.5247
15944,0.0720553,1.00422,1.01274,0.993998,1.00002,0.989185,524.5576
15945,0.0723995,1.00383,1.01287,0.993797,1.00047,0.989324,524.5905
15946,0.0725655,1.00304,1.01303,0.993851,1.00091,0.989731,524.6234
15947,0.0727365,1.00218,1.01314,0.994124,1.00191,0.989133,524.6563
15948,0.0728779,1.0025,1.01364,0.995254,1.00211,0.988935,524.6892
15949,0.0729408,1.00284,1.01326,0.995253,1.00199,0.989568,524.7221
15950,0.072924,1.00327,1.01345,0.995786,1.00191,0.989596,524.755
15951,0.0728362,1.00275,1.01422,0.995987,1.00213,0.989489,524.7879
15952,0.0727504,1.00329,1.01373,0.995504,1.00231,0.989535,524.8208
15953,0.0726622,1.0037,1.01443,0.9958,1.00192,0.989538,524.8537
15954,0.0726347,1.00431,1.0142,0.996097,1.00157,0.989903,524.8866
15955,0.0725932,1.00418,1.01318,0.995403,1.00069,0.990001,524.9195
15956,0.0725899,1.00454,1.01305,0.995458,1.00002,0.98994,524.9524
15957,0.0725341,1.00473,1.01286,0.995512,0.999144,0.990445,524.9853
15958,0.072437,1.00394,1.0127,0.996178,0.999035,0.990482,525.0182
15959,0.0722517,1.00315,1.01223,0.997054,0.998482,0.990402,525.0511
15960,0.0719515,1.00332,1.01213,0.997682,0.997707,0.990873,525.084
15961,0.0716572,1.00387,1.01239,0.997889,0.99755,0.990694,525.1169
15962,0.0715044,1.00377,1.01182,0.997809,0.997205,0.991429,525.1498
15963,0.0714457,1.0045,1.0115,0.997456,0.997536,0.991792,525.1827
15964,0.0713902,1.00479,1.01131,0.99748,0.997868,0.991725,525.2156
15965,0.0714121,1.00365,1.01092,0.99754,0.997981,0.991353,525.2485
15966,0.0715041,1.00343,1.01141,0.99818,0.998677,0.991611,525.2814
15967,0.0716264,1.00331,1.01198,0.998017,0.99927,0.991913,525.3143
15968,0.0717543,1.00348,1.01208,0.998957,0.999738,0.991177,525.3472
15969,0.071843,1.00306,1.01267,0.999309,0.999705,0.990872,525.3801
15970,0.0718003,1.00317,1.01372,0.999903,1.00015,0.990551,525.413
15971,0.0717114,1.00374,1.01338,0.99984,1.00004,0.99015,525.4459
15972,0.0715511,1.00421,1.01443,0.999808,0.99934,0.989847,525.4788
15973,0.0713739,1.00457,1.01477,0.999554,0.999363,0.989829,525.5117
15974,0.0711586,1.00517,1.01562,0.999079,0.999003,0.98933,525.5446
15975,0.070938,1.00465,1.01599,0.998813,0.999233,0.988901,525.5775
15976,0.0708116,1.00486,1.01627,0.998192,0.99898,0.988545,525.6104
15977,0.0707092,1.00503,1.01706,0.997834,0.998518,0.988125,525.6433
15978,0.0706969,1.00543,1.01629,0.997163,0.99814,0.98758,525.6762
15979,0.0707137,1.00536,1.01646,0.996567,0.997936,0.987385,525.7091
15980,0.0708265,1.00457,1.01671,0.996327,0.997988,0.987738,525.742
15981,0.0709044,1.00459,1.01732,0.996461,0.998121,0.987872,525.7749
15982,0.071026,1.00451,1.01741,0.996426,0.998541,0.987996,525.8078
15983,0.0711698,1.00456,1.01744,0.996563,0.998672,0.988499,525.8407
15984,0.0713386,1.00446,1.01727,0.996195,0.998925,0.989117,525.8736
15985,0.0716221,1.0047,1.01708,0.995776,0.99888,0.989146,525.9065
15986,0.0719565,1.00439,1.01689,0.995014,0.998772,0.989595,525.9394
15987,0.0723639,1.00427,1.01652,0.994692,0.998964,0.989096,525.9723
15988,0.0727266,1.00429,1.01577,0.995142,0.998794,0.988986,526.0052
15989,0.0730145,1.00347,1.01585,0.995218,0.998698,0.988881,526.0381
15990,0.0731843,1.00415,1.01601,0.995614,0.998696,0.989223,526.071
15991,0.0733489,1.00465,1.01632,0.995551,0.99789,0.989919,526.1039
15992,0.0734075,1.00571,1.01606,0.996092,0.99781,0.989828,526.1368
15993,0.0733393,1.00599,1.0156,0.995913,0.996933,0.989874,526.1697
15994,0.0732629,1.00642,1.01464,0.995702,0.996839,0.990357,526.2026
15995,0.0730447,1.00613,1.01408,0.995778,0.996329,0.990461,526.2355
15996,0.0728677,1.00683,1.01472,0.996476,0.995959,0.990616,526.2684
15997,0.0725935,1.00752,1.01401,0.997053,0.995472,0.990253,526.3013
15998,0.0721911,1.00743,1.01416,0.996964,0.995189,0.989543,526.3342
15999,0.0717845,1.00668,1.01371,0.997373,0.995686,0.988983,526.3671
16000,0.0714796,1.00679,1.01349,0.997192,0.99549,0.989058,526.4
16001,0.0711056,1.00707,1.01351,0.996527,0.995615,0.989117,526.4329
16002,0.0707895,1.00754,1.01343,0.997035,0.995602,0.989364,526.4658
16003,0.0705121,1.00776,1.01356,0.996412,0.996059,0.989657,526.4987
16004,0.0702959,1.00806,1.01339,0.99596,0.996634,0.989862,526.5316
16005,0.070112,1.00823,1.01359,0.996212,0.997521,0.990171,526.5645
16006,0.0700314,1.00893,1.01362,0.995831,0.998217,0.990085,526.5974
16007,0.0700485,1.00843,1.01372,0.99584,0.998817,0.989934,526.6303
16008,0.0701007,1.00785,1.01364,0.995902,0.999129,0.989652,526.6632
16009,0.0701899,1.00767,1.014,0.995807,0.999111,0.98884,526.6961
16010,0.0703368,1.00789,1.0144,0.996007,0.999291,0.988545,526.729
16011,0.0705806,1.00761,1.01466,0.996228,0.999665,0.988561,526.7619
16012,0.0707898,1.00738,1.01483,0.996798,0.999369,0.988946,526.7948
16013,0.0709817,1.00643,1.01474,0.99682,0.999477,0.989365,526.8277
16014,0.0712058,1.00646,1.01442,0.997434,0.999376,0.989644,526.8606
16015,0.0715356,1.00589,1.01457,0.998154,0.999164,0.990229,526.8935
16016,0.0718826,1.00494,1.01421,0.99852,0.999774,0.99051,526.9264
16017,0.0722602,1.00392,1.01378,0.998748,0.999643,0.990478,526.9593
16018,0.0726259,1.00277,1.01382,0.999686,0.99955,0.991317,526.9922
16019,0.0729319,1.00241,1.01423,1.00043,0.999408,0.991352,527.0251
16020,0.0732527,1.00284,1.01481,1.00149,0.999169,0.991049,527.058
16021,0.0734562,1.00177,1.0153,1.00186,0.998505,0.990232,527.0909
16022,0.0735887,1.00095,1.0161,1.0017,0.998416,0.990708,527.1238
16023,0.0737248,1.00024,1.01605,1.00124,0.998292,0.991318,527.1567
16024,0.0737723,1.00061,1.01692,1.00154,0.99777,0.991912,527.1896
16025,0.0736763,1.00096,1.01735,1.00112,0.99789,0.991706,527.2225
16026,0.0735791,1.00087,1.01704,1.00136,0.99784,0.991407,527.2554
16027,0.0734479,1.00153,1.0168,0.999919,0.998507,0.991378,527.2883
16028,0.0732849,1.00156,1.01769,1.00007,0.999498,0.991452,527.3212
16029,0.0731425,1.00138,1.01755,0.999914,0.999733,0.991262,527.3541
16030,0.0730366,1.00205,1.01763,0.999349,1.00023,0.990821,527.387
16031,0.0729391,1.00265,1.01791,0.998418,1.00062,0.990518,527.4199
16032,0.0728662,1.00293,1.01762,0.997916,1.00087,0.99008,527.4528
16033,0.0728725,1.00364,1.01783,0.997295,1.00098,0.989995,527.4857
16034,0.0729286,1.00431,1.01724,0.99701,1.00137,0.990515,527.5186
16035,0.0730335,1.00444,1.01652,0.99588,1.0015,0.990284,527.5515
16036,0.073132,1.00485,1.01521,0.995348,1.00121,0.99005,527.5844
16037,0.0730762,1.00507,1.01418,0.995174,1.00156,0.990008,527.6173
16038,0.0730753,1.00514,1.01379,0.99491,1.00137,0.990027,527.6502
16039,0.0730641,1.00604,1.01377,0.994953,1.00139,0.990587,527.6831
16040,0.0729278,1.0065,1.01361,0.994651,1.00165,0.991176,527.716
16041,0.0727104,1.00739,1.01297,0.994655,1.00161,0.991166,527.7489
16042,0.072363,1.00817,1.01243,0.994965,1.0013,0.991269,527.7818
16043,0.0719948,1.009,1.01314,0.994599,1.00133,0.990948,527.8147
16044,0.0716285,1.00883,1.01312,0.994647,1.00081,0.990674,527.8476
16045,0.0712764,1.00866,1.0128,0.994507,1.00047,0.990648,527.8805
16046,0.0708596,1.00841,1.0133,0.994687,1.00027,0.99132,527.9134
16047,0.0704605,1.0082,1.01269,0.994469,1.00036,0.991312,527.9463
16048,0.0699746,1.00885,1.01341,0.995047,0.999967,0.991652,527.9792
16049,0.069478,1.0082,1.01303,0.995364,1.00022,0.991372,528.0121
16050,0.0690124,1.00789,1.01315,0.996068,1.00016,0.991245,528.045
16051,0.0686982,1.00754,1.01338,0.996107,1.00045,0.991678,528.0779
16052,0.0684999,1.0068,1.01373,0.996522,1.00049,0.991736,528.1108
16053,0.0683994,1.00653,1.01339,0.996141,1.00026,0.991597,528.1437
16054,0.0684208,1.00635,1.01351,0.995914,1.00068,0.991607,528.1766
16055,0.0685436,1.00656,1.01311,0.995253,1.00015,0.991542,528.2095
16056,0.0688192,1.00564,1.01236,0.99522,0.999783,0.991156,528.2424
16057,0.069115,1.00485,1.01171,0.99548,0.999896,0.991125,528.2753
16058,0.0694217,1.00546,1.01076,0.99537,0.999649,0.990563,528.3082
16059,0.0697299,1.00614,1.01105,0.995348,0.99901,0.989813,528.3411
16060,0.0700341,1.00611,1.01038,0.995776,0.999063,0.989928,528.374
16061,0.0702666,1.00567,1.01062,0.996419,0.999237,0.990308,528.4069
16062,0.0705851,1.00578,1.01095,0.996678,0.998602,0.990255,528.4398
16063,0.0708366,1.00579,1.01113,0.997202,0.999128,0.990078,528.4727
16064,0.0710329,1.00524,1.01089,0.996862,0.999709,0.989952,528.5056
16065,0.0711655,1.00499,1.01007,0.997149,1.00023,0.989866,528.5385
16066,0.0712722,1.0057,1.01029,0.99755,1.00052,0.989807,528.5714
16067,0.071378,1.00514,1.01056,0.997724,1.00095,0.990185,528.6043
16068,0.0714811,1.00451,1.0097,0.997716,1.0011,0.990487,528.6372
16069,0.0714606,1.00447,1.01004,0.998759,1.00132,0.99044,528.6701
16070,0.0713107,1.00463,1.01064,0.999165,1.00151,0.990444,528.703
16071,0.0711049,1.00487,1.01091,0.999337,1.00181,0.990098,528.7359
16072,0.0708433,1.00493,1.01227,0.999943,1.00188,0.990237,528.7688
16073,0.0705978,1.00385,1.01202,0.999915,1.00228,0.989733,528.8017
16074,0.070438,1.00312,1.01212,0.999587,1.00203,0.989461,528.8346
16075,0.0703787,1.00272,1.01297,0.999397,1.00183,0.989205,528.8675
16076,0.0702527,1.00304,1.01416,0.998908,1.00168,0.989051,528.9004
16077,0.0702256,1.00291,1.01407,0.998554,1.00181,0.988866,528.9333
16078,0.0701891,1.00357,1.01412,0.998134,1.00171,0.988897,528.9662
16079,0.0701211,1.00346,1.01415,0.997479,1.00178,0.988873,528.9991
16080,0.0700368,1.0039,1.01467,0.997978,1.00172,0.988183,529.032
16081,0.0699724,1.00498,1.01481,0.998021,1.00174,0.988013,529.0649
16082,0.0699037,1.00587,1.01502,0.997635,1.00095,0.987935,529.0978
16083,0.0697549,1.00574,1.01611,0.997999,1.0002,0.988265,529.1307
16084,0.0696257,1.00499,1.01572,0.998462,1.0004,0.988833,529.1636
16085,0.0694888,1.0057,1.01618,0.998445,0.999691,0.989517,529.1965
16086,0.0693377,1.00554,1.016,0.998424,0.999707,0.989717,529.2294
16087,0.0691691,1.00548,1.01547,0.998105,1.00027,0.990191,529.2623
16088,0.0690036,1.00535,1.01457,0.997832,1.00044,0.990935,529.2952
16089,0.0688159,1.00558,1.01394,0.998135,1.0005,0.991716,529.3281
16090,0.0685621,1.00651,1.01421,0.998377,1.00027,0.992338,529.361
16091,0.0682486,1.00701,1.01391,0.997915,1.0006,0.99302,529.3939
16092,0.0679747,1.00725,1.01401,0.997857,1.00031,0.992979,529.4268
16093,0.067622,1.00779,1.01413,0.998517,1.0002,0.993078,529.4597
16094,0.0673254,1.00871,1.01353,0.997886,1.00057,0.992885,529.4926
16095,0.0670688,1.00833,1.01398,0.997714,1.00084,0.992754,529.5255
16096,0.0669028,1.00857,1.01359,0.99672,1.00073,0.993011,529.5584
16097,0.0667936,1.00882,1.01347,0.995957,1.0005,0.992836,529.5913
16098,0.0667578,1.00915,1.01338,0.9962,1.00018,0.992552,529.6242
16099,0.0668496,1.00961,1.01407,0.995901,1.00011,0.992407,529.6571
16100,0.0670282,1.00956,1.01378,0.995371,1.00015,0.992729,529.69
16101,0.0673304,1.00955,1.01361,0.995614,1.00011,0.99242,529.7229
16102,0.0676009,1.01021,1.01424,0.995643,1.00005,0.99235,529.7558
16103,0.0678958,1.00976,1.01426,0.996081,0.999571,0.992427,529.7887
16104,0.0682471,1.0094,1.01492,0.996659,0.999021,0.991744,529.8216
16105,0.068538,1.00978,1.01509,0.996439,0.998392,0.991624,529.8545
16106,0.0687119,1.00886,1.01517,0.996686,0.997962,0.992167,529.8874
16107,0.0687928,1.0082,1.01534,0.997249,0.997467,0.992774,529.9203
16108,0.0689027,1.00776,1.0156,0.997444,0.997237,0.993429,529.9532
16109,0.0690263,1.0075,1.01588,0.997088,0.996671,0.993707,529.9861
16110,0.0691667,1.00619,1.0148,0.996933,0.996179,0.993426,530.019
16111,0.0693786,1.00602,1.0145,0.996913,0.99558,0.993217,530.0519
16112,0.0696484,1.00532,1.01392,0.996744,0.995081,0.992745,530.0848
16113,0.0698361,1.00462,1.01448,0.996469,0.99545,0.992757,530.1177
16114,0.0699289,1.0039,1.01486,0.996669,0.995587,0.992946,530.1506
16115,0.0700411,1.0037,1.01534,0.996806,0.995715,0.992647,530.1835
16116,0.0701991,1.00268,1.01588,0.996958,0.996128,0.991848,530.2164
16117,0.0702567,1.00306,1.01658,0.996339,0.996983,0.992124,530.2493
16118,0.0702874,1.00374,1.01671,0.995552,0.997503,0.991605,530.2822
16119,0.0702643,1.00374,1.01802,0.995863,0.998105,0.991682,530.3151
16120,0.0702103,1.00434,1.01797,0.995515,0.998087,0.991508,530.348
16121,0.0701519,1.00416,1.0187,0.995716,0.998303,0.991359,530.3809
16122,0.0701206,1.00359,1.01833,0.99563,0.998391,0.990851,530.4138
16123,0.0701066,1.0032,1.0184,0.995041,0.9984,0.990746,530.4467
16124,0.0701097,1.00374,1.01811,0.995334,0.998555,0.990778,530.4796
16125,0.0700937,1.00354,1.0182,0.99557,0.99894,0.990507,530.5125
16126,0.0700507,1.00338,1.01766,0.995268,0.998792,0.990799,530.5454
16127,0.0700146,1.00332,1.01719,0.995527,0.998648,0.990914,530.5783
16128,0.0699532,1.00377,1.01719,0.995492,0.998979,0.990862,530.6112
16129,0.0698545,1.00491,1.01641,0.995484,0.998756,0.991342,530.6441
16130,0.069795,1.00449,1.01549,0.995629,0.998531,0.992223,530.677
16131,0.06981,1.00443,1.01494,0.995727,0.997963,0.992294,530.7099
16132,0.0698991,1.00459,1.01493,0.995388,0.997954,0.99177,530.7428
16133,0.0700414,1.00456,1.01371,0.99511,0.998067,0.991197,530.7757
16134,0.0701909,1.00503,1.01207,0.995175,0.997943,0.990771,530.8086
16135,0.0704468,1.00547,1.01159,0.995254,0.998211,0.990807,530.8415
16136,0.0706673,1.00561,1.01075,0.995132,0.998692,0.99043,530.8744
16137,0.0709454,1.00505,1.01079,0.995863,0.999364,0.990528,530.9073
16138,0.0712144,1.00549,1.01046,0.996035,0.999664,0.990556,530.9402
16139,0.0715616,1.00639,1.01096,0.99598,1.00028,0.990606,530.9731
16140,0.0719187,1.00706,1.01153,0.995236,1.0013,0.990476,531.006
16141,0.072182,1.00738,1.01247,0.995392,1.00164,0.991258,531.0389
16142,0.0723835,1.00732,1.01271,0.995505,1.00191,0.991143,531.0718
16143,0.072529,1.00691,1.01341,0.996167,1.00192,0.99165,531.1047
16144,0.0726219,1.00638,1.01366,0.996298,1.00174,0.991924,531.1376
16145,0.0727507,1.00546,1.01405,0.996267,1.00183,0.991926,531.1705
16146,0.0727444,1.00512,1.01502,0.996188,1.00187,0.991667,531.2034
16147,0.0727026,1.00605,1.01545,0.995957,1.00174,0.991951,531.2363
16148,0.0726736,1.00668,1.01562,0.996393,1.0016,0.992562,531.2692
16149,0.0725853,1.00596,1.01537,0.996958,1.00117,0.992938,531.3021
16150,0.0724929,1.0066,1.01564,0.997123,1.00041,0.993467,531.335
16151,0.0724732,1.00608,1.01532,0.997636,1.00009,0.993699,531.3679
16152,0.072424,1.00598,1.01542,0.997361,0.999614,0.994172,531.4008
16153,0.0723543,1.00524,1.016,0.997778,0.998589,0.993972,531.4337
16154,0.0722769,1.00557,1.01628,0.997851,0.998011,0.993903,531.4666
16155,0.0721471,1.00613,1.01674,0.997922,0.997461,0.993493,531.4995
16156,0.0719211,1.00637,1.01673,0.997698,0.997673,0.993122,531.5324
16157,0.0716755,1.00653,1.01521,0.99786,0.997198,0.993135,531.5653
16158,0.0715466,1.00797,1.01394,0.997735,0.997191,0.992829,531.5982
16159,0.0714638,1.00867,1.013,0.997641,0.99674,0.992721,531.6311
16160,0.071379,1.00868,1.01208,0.997691,0.996166,0.992646,531.664
16161,0.0714706,1.00838,1.01187,0.99749,0.995812,0.99241,531.6969
16162,0.0714634,1.00791,1.01231,0.997293,0.995648,0.992229,531.7298
16163,0.0714751,1.00835,1.01251,0.997583,0.995674,0.992298,531.7627
16164,0.0714812,1.00772,1.0121,0.997579,0.995697,0.99168,531.7956
16165,0.0714464,1.00666,1.01263,0.997799,0.995731,0.991303,531.8285
16166,0.0713913,1.00618,1.01269,0.997336,0.995953,0.990629,531.8614
16167,0.0714271,1.00527,1.01314,0.99758,0.99642,0.990411,531.8943
16168,0.0714245,1.00538,1.01404,0.997535,0.997265,0.990117,531.9272
16169,0.0713988,1.00501,1.0142,0.997238,0.998145,0.989547,531.9601
16170,0.0712466,1.005,1.01481,0.996985,0.998969,0.989271,531.993
16171,0.0712666,1.00538,1.01401,0.997008,0.999641,0.989166,532.0259
16172,0.0712748,1.00501,1.01324,0.997455,0.99999,0.989034,532.0588
16173,0.0712433,1.00489,1.01272,0.997732,1.00003,0.988875,532.0917
16174,0.0712061,1.00437,1.0129,0.997208,0.999951,0.98827,532.1246
16175,0.0711223,1.00418,1.01228,0.997104,0.999776,0.98842,532.1575
16176,0.070816,1.00455,1.01288,0.996575,0.999495,0.988953,532.1904
16177,0.0703423,1.0049,1.01297,0.997052,0.999106,0.989104,532.2233
16178,0.0696936,1.00598,1.01214,0.996736,0.998922,0.989995,532.2562
16179,0.0688974,1.00647,1.01185,0.996887,0.997914,0.991095,532.2891
16180,0.0679668,1.00661,1.01119,0.997015,0.997684,0.991296,532.322
16181,0.0670191,1.00678,1.00979,0.995884,0.996719,0.991599,532.3549
16182,0.066078,1.0081,1.00956,0.995684,0.99616,0.991886,532.3878
16183,0.0650062,1.00721,1.0092,0.995526,0.995115,0.991911,532.4207
16184,0.0639927,1.00665,1.00972,0.995605,0.994463,0.992261,532.4536
16185,0.062996,1.00668,1.00968,0.995196,0.994175,0.992341,532.4865
16186,0.0620288,1.00619,1.01029,0.995198,0.994424,0.992851,532.5194
16187,0.0612082,1.00647,1.01005,0.995132,0.994736,0.993274,532.5523
16188,0.0605273,1.00545,1.01021,0.995107,0.995784,0.993547,532.5852
